tc_customer_id,tc_loyalty_program_id,custom_data_product_differentiator,tc_min_created_at,tc_max_created_at,number_of_txns,partnership_id,selling_price_usd,cost_per_point_usd,transfer_ratio_desc,transfer_ratio,start_date,end_date
2,AABIG,,2022-01-06 17:15:03,2022-02-16 17:15:01,3,153,0.00910000000000000000,0.00581853790486518124,,2.0000,2018-05-29,
2,ACAEROPLAN,,2022-01-02 17:15:00,2022-02-25 17:15:09,87,136,0.01650000000000000000,0.01085332455419969394,,2.0000,2018-06-26,
2,AFFLYINGBLUE,,2022-01-02 17:15:00,2022-02-25 17:15:08,24,154,0.01310000000000000000,0.01050000000000000000,,2.0000,2018-06-26,
2,AVLIFEMILES,,2022-01-04 17:15:00,2022-02-27 17:15:00,35,360,0.01650000000000000000,0.01250000000000000000,,2.0000,2019-07-03,
2,AYFINNAIRPLUS,,2022-01-02 17:15:00,2022-02-16 17:15:02,5,175,0.01060000000000000000,0.00800000000000000000,,2.0000,2018-11-20,
2,BAAVIOS,,2022-01-02 17:15:00,2022-02-27 17:15:01,421,19,0.01570000000000000000,0.01200000000000000000,,2.0000,2020-07-01,
2,ETHGUEST,,2022-01-06 17:15:08,2022-02-12 17:15:02,7,52,0.01570000000000000000,0.01200000000000000000,,2.0000,2017-06-13,2023-01-01
2,EVAINFML,,2022-02-02 17:15:02,2022-02-09 17:15:03,2,50,0.01500000000000000000,0.01160000000000000000,,2.0000,2017-09-01,
2,QFQANTAS,,2022-01-16 17:15:01,2022-02-16 17:15:02,4,319,0.01320000000000000000,0.01000000000000000000,,2.0000,2018-11-20,
2,QRPRIVILEGECLUB,,2022-01-05 17:15:01,2022-02-20 17:15:02,3,141,0.01850000000000000000,0.01400000000000000000,,2.0000,2020-05-01,
2,UAMILEAGEPLUS,,2022-01-02 17:15:01,2022-02-27 17:15:00,109,67,0.01900000000000000000,0.01350000000000000000,,2.0000,2017-06-13,
3,AFFLYINGBLUE,,2022-01-02 02:22:48.82184,2022-02-28 18:52:56.483818,125,51,0.01780000000000000000,0.01150000000000000000,,2.0000,2020-10-01,2023-09-04
3,AMCLUBPREMIER,,2022-01-02 19:31:00.552978,2022-02-24 00:45:59.56048,10,20,0.01850000000000000000,0.01200000000000000000,,2.0000,2020-10-01,2023-09-04
3,BAAVIOS,,2022-01-08 20:04:12.372521,2022-02-28 14:21:47.777198,44,18,0.01850000000000000000,0.01200000000000000000,,2.0000,2020-10-01,2023-09-04
3,ETHGUEST,,2022-01-05 16:09:43.775792,2022-01-26 00:31:50.715184,13,48,0.01850000000000000000,0.01200000000000000000,,2.0000,2020-10-01,2023-09-04
3,IBIBERIAPLUS,,2022-01-01 01:41:19.218392,2022-02-26 22:26:17.495686,72,74,0.01850000000000000000,0.01200000000000000000,,2.0000,2020-10-01,2023-09-04
3,IHGREWARDSCLUB,,2022-01-01 22:52:28.152709,2022-02-28 21:12:55.211912,71,59,0.01080000000000000000,0.00700000000000000000,,1.0000,2020-10-01,2023-09-04
3,UAMILEAGEPLUS,,2022-01-01 09:54:49.779374,2022-02-28 20:56:23.421697,224,42,0.02320000000000000000,0.01400000000000000000,,2.0000,2020-10-01,2022-09-22
5,AABIG,,2022-01-14 10:04:15.083498,2022-01-14 10:04:15.083498,1,6,0.00876625081649494142,0.00581853790486518124,,32.0000,2018-04-16,
5,ABFLIGGY,,2022-01-01 01:10:29.418042,2022-02-28 23:40:09.24103,3069,536,0.00192967785268756572,0.00206751198502239184,,9.0000,2020-09-27,
5,ABFLIGGY,,2022-01-01 01:10:29.418042,2022-02-28 23:40:09.24103,3069,536,0.00248101438202687021,0.00206751198502239184,,9.0000,2020-09-27,
5,ACAEROPLAN,,2022-01-05 05:47:55.260935,2022-02-28 08:43:34.179464,13,335,0.01378341323348261229,0.01085332455419969394,,50.0000,2019-02-25,
5,ACCORLECLUB,,2022-01-08 05:18:45.289911,2022-02-28 09:30:25.435098,23,318,0.03032350911366174704,0.02172932861806902321,,110.0000,2019-02-25,2022-06-30
5,AFFLYINGBLUE,,2022-01-10 06:49:22.632232,2022-02-15 01:13:31.55205,5,108,0.01252912262923569457,0.01050000000000000000,,46.0000,2018-04-16,
5,AVLIFEMILES,,2022-01-09 23:40:03.951553,2022-02-28 09:28:33.736575,9,387,0.01516175455683087352,0.01250000000000000000,,55.0000,2019-07-01,
5,AYFINNAIRPLUS,,2022-02-22 07:26:58.803468,2022-02-22 07:26:58.803468,1,322,0.00992405752810748085,0.00800000000000000000,,36.0000,2019-02-25,2024-04-30
5,BAAVIOS,,2022-01-01 13:10:28.943902,2022-02-28 02:33:28.100584,108,119,0.01516175455683087352,0.01200000000000000000,,55.0000,2020-07-01,2023-12-31
5,CXASIAMILES,,2022-01-01 21:42:42.880079,2022-02-28 16:49:48.333482,192,715,0.01874544199753635272,0.01400000000000000000,,68.0000,2021-11-01,
5,ETHGUEST,,2022-01-14 05:40:49.872061,2022-02-18 01:15:43.535291,3,101,0.01378341323348261229,0.01200000000000000000,,50.0000,2018-04-16,
5,EVAINFML,,2022-01-10 18:18:55.464595,2022-02-26 15:59:21.141784,4,106,0.01378341323348261229,0.01160000000000000000,,50.0000,2018-04-16,
5,IHGREWARDSCLUB,,2022-01-01 01:27:24.226334,2022-01-24 00:19:34.097281,2097,7,0.00876625081649494142,0.00700000000000000000,,32.0000,2018-04-16,
5,JALMILEAGEBANK,,2022-01-03 11:23:24.230152,2022-02-28 01:28:42.470116,10,31,0.02481014382026870213,0.01900000000000000000,,90.0000,2020-08-31,
5,JJWEHOTEL,,2022-01-01 11:16:48.633699,2022-02-28 23:46:16.502599,14,659,0.00661603835207165390,0.00551336529339304492,,24.0000,2021-12-21,2023-12-14
